Category,Text
TRUE,பற்று
FALSE,வீடுபேறு
FALSE,மலை
TRUE,நல்வினை
TRUE,காற்பரடு
TRUE,குழந்தை
TRUE,தந்தை
TRUE,பெரும் புயல்
FALSE,மாறுபாடு
TRUE,நூற்றொகுதி
TRUE,பேரின்பம்
TRUE,முயற்சி
TRUE,ஊழ்வினை
TRUE,பொற்பட்டாடை
FALSE,மகன்
FALSE,நில நூல்
FALSE,நிறைவு
TRUE,நுகர் பொருள்
FALSE,பெரியோன்
TRUE,நண்பகல்
TRUE,இறக்குமளவும்
TRUE,மானக்கேடு
TRUE,மத்தளம்
TRUE,உணர்ச்சியின்மை
FALSE,தலைவன்
TRUE,நுண்ணறிவு
TRUE,பற்றுமுறி
FALSE,உறுதியானது
FALSE,காடு
TRUE,காழ்ப்பு
FALSE,திறம்
TRUE,வருத்தம்
FALSE,பகடி
TRUE,பெருக்கம்
FALSE,பொருள்
FALSE,விரிவு
TRUE,நீக்கம்
FALSE,வரலாறு
TRUE,விழுக்காடு
TRUE,பூனைக்கண்மணி
FALSE,அகதி
FALSE,அகோரம்
TRUE,அங்க சேட்டை
TRUE,அசமந்தம்
FALSE,அசுவம்
FALSE,அதிகாரி
TRUE,அத்தி
TRUE,அநர்த்தம்
TRUE,அநுசரித்தல்
FALSE,அநுபோகம்
TRUE,அந்தம்
TRUE,அந்நியோந்நியம்
FALSE,அபாண்டம்
FALSE,அபிநயம்
FALSE,அபேதம்
TRUE,அம்பாரம்
TRUE,அருத்தம்
TRUE,அலங்காரம்
TRUE,அவத்தை
FALSE,ஆகாசம்
FALSE,ஆசாபாசம்
FALSE,ஆசை
FALSE,ஆதரவு
FALSE,ஆதியந்தம்
FALSE,ஆப்தம்
FALSE,ஆயுதம்
FALSE,ஆலோசனை
TRUE,இச்சை
FALSE,ஹிதம்
FALSE,இரகசியம்
FALSE,இராகம்
FALSE,இருடி
TRUE,இலக்கம்
FALSE,இலவுகிகம்
FALSE,ஈசன்
FALSE,உசிதம்
FALSE,உதாரணம்
TRUE,உந்நதம்
FALSE,உபயோகம்
TRUE,உயிர்ப்பிராணி
TRUE,உல்லாசம்
TRUE,எவ்வநம்
FALSE,ஐச்வரியம்
FALSE,கடினம்
TRUE,கந்தம்
FALSE,கயிலாயம்
TRUE,கர்வம்
FALSE,காரகன்
FALSE,கிரகம்
FALSE,கிரீடம்
TRUE,கீர்த்தி
FALSE,குமாரி
FALSE,கூபம்
FALSE,சகசம்
FALSE,சகுனம்
TRUE,சங்கடம்
TRUE,சஞ்சலம்
TRUE,சத்தம்
TRUE,சந்தியாவந்தனம்
TRUE,சந்நிதி
TRUE,சமத்தன்
FALSE,சமாதானம்
FALSE,சமூகம்
TRUE,சம்பிரதாயம்
FALSE,சரணாகதி
FALSE,சர்வேஸ்வரன்
FALSE,சாகரம்
FALSE,சாதகம்
FALSE,சாத்மிகம்
FALSE,சுவாமி
FALSE,சிகரம்
TRUE,சிங்குவை
FALSE,சிநேகம்
FALSE,ஶ்ரீதனம்
FALSE,சீணதசை
FALSE,சீவியம்
FALSE,சுயம்வரம்
TRUE,சுழுத்தி
FALSE,சூன்யம்
FALSE,சேனாதிபதி
TRUE,சோபித்தல்
FALSE,ஞானம்
FALSE,ததாஸ்து
TRUE,தந்திரம்
FALSE,தயிலம்
TRUE,தரித்திரம்
TRUE,தாட்சணியம்
FALSE,தாமதம்
FALSE,திநம்
TRUE,திருட்டாந்தம்
FALSE,தீரன்
FALSE,துதி
FALSE,தூபம்
TRUE,தேவபக்தி
TRUE,தோத்திரம்
TRUE,நந்தவனம்
FALSE,நாஸ்திகன்
FALSE,நிசி
TRUE,நிந்தனை
FALSE,நியமம்
FALSE,நிருவாணம்
TRUE,நேத்திரம்
TRUE,பச்சாத்தாபம்
FALSE,பதம்
TRUE,பத்திரிகை
FALSE,பரிகாசம்
FALSE,பலவந்தம்
FALSE,பாடியம்
FALSE,பாநகம்
FALSE,பாஸ்கரன்
FALSE,பிரகடனம்
FALSE,பிரசாதம்
FALSE,பிரதிநிதி
FALSE,பிரபு
FALSE,பிரயாசை
FALSE,பிரளயம்
FALSE,பிரீதி
FALSE,புஷ்பம்
FALSE,புராதனம்
TRUE,பூச்சியம்
TRUE,பைத்தியம்
TRUE,பௌத்திரன்
FALSE,மணிபூரகம்
FALSE,மநோகரம்
FALSE,மாதம்
TRUE,மார்க்கம்
TRUE,முக்கியம்
FALSE,மேடம்
FALSE,யாதவன்
FALSE,யோகம்
TRUE,வகித்தல்
TRUE,வண்ணம்
TRUE,வம்சம்
TRUE,வருக்கம்
FALSE,வாசகம்
TRUE,வாந்தி
TRUE,விக்கிரமம்
FALSE,விசுவாசம்
FALSE,விதவை
FALSE,விநயம்
FALSE,வியாதி
FALSE,விவகாரம்
FALSE,வேடம்
TRUE,செருக்கு
TRUE,கொல்லாமை
TRUE,முதல்வர்
FALSE,பெருவிரல்
TRUE,பசியின்மை
FALSE,மிகுதி
FALSE,மறைவு
TRUE,அம்பு
FALSE,முறைகேடு
TRUE,துய்த்தல்
FALSE,பல
FALSE,காலம்
FALSE,தவறு
TRUE,இடுக்கண்
TRUE,பெருக்கம்
FALSE,இனிமை
TRUE,வான்மகள்
TRUE,மங்கை பங்கன்
TRUE,முதன்மை
FALSE,அரிய செயல்
TRUE,செருக்கு
FALSE,பாழி
FALSE,ஆரவாரம்
FALSE,கடவுள்
FALSE,இடர்
TRUE,வாழ்நாள்
TRUE,ஏற்றுதல்
TRUE,இவ்விடம்
TRUE,நண்பன்
FALSE,காலன்
TRUE,புண்மருத்துவம்
FALSE,இரவு
TRUE,பூப்புக் கழிப்பு
TRUE,ஒடுக்கம்
TRUE,குதிரைப்பந்தி
FALSE,மிகுதி
TRUE,தோற்றம்
TRUE,முயற்சி
TRUE,துன்பம்
TRUE,நொய்மை
FALSE,முடி
FALSE,தலைவன்
FALSE,ஒரு முடிவு
TRUE,பக்கம்
TRUE,கழுத்து
FALSE,பெருமை
FALSE,நூலாசிரியன்
FALSE,இருமல் நோய்
FALSE,புகழ்
TRUE,வேட்டுவன்
TRUE,துன்பம்
TRUE,நங்கை
TRUE,ஈரமின்மை
FALSE,குலம்
TRUE,கூட்டாளி
TRUE,மன்னர்மன்னன்
FALSE,இசை
TRUE,இடையறாவின்பம்
TRUE,எப்பொழுதும்
TRUE,இரண்டு
TRUE,அரங்கம்
FALSE,கழகம்
TRUE,மருங்கு
TRUE,நிகழ்ச்சி
TRUE,இனிய பண்பு
TRUE,பாம்பு
TRUE,மக்கள்
FALSE,தாழி
TRUE,வகுப்பு
TRUE,பொருள்கள்
FALSE,ஒழிவு
FALSE,அரிமா
TRUE,உள்ளம்
TRUE,கேள்வி
TRUE,கற்றச்சு
TRUE,உயிர்ப்பொருள்
TRUE,தூய்மை
TRUE,இளைப்பிருமல்
TRUE,என்றூழ்
FALSE,புதையல்
TRUE,கோள்நூலார்
TRUE,செல்வி
FALSE,புலால்
TRUE,கொங்கை
TRUE,இரக்கம்
TRUE,உடுத்தல்
TRUE,திருக்கோயிற் பயணம்
TRUE,நாட்டல்
FALSE,கண்
TRUE,செல்வம்
FALSE,இனிமை
FALSE,கவலை
FALSE,துளை
TRUE,உடற்பயிற்சி
FALSE,உறுதி
TRUE,இழப்பு
TRUE,ஒன்பது கோள்
TRUE,இருப்பாணி
FALSE,நாடோறும்
FALSE,ஊழ்
FALSE,உறுதி
TRUE,தாழ்ந்தோன்
FALSE,பழுது
FALSE,அறிஞன்
TRUE,அன்பு
TRUE,மேல்நிலை
FALSE,உதவி
FALSE,தளை
FALSE,மிதியடி
TRUE,பிள்ளைப்பருவம்
TRUE,தகப்பன்
TRUE,பெருங்காற்று
FALSE,எதிர்
FALSE,புகழ்
TRUE,மலைத்தல்
TRUE,செய்கை
TRUE,விரும்பியதெய்தல்
FALSE,சுவடி நூல்
TRUE,மைந்தன்
TRUE,வழிபாடு செய்வோன்
TRUE,முன்பிறப்பு
TRUE,கற்பனை
FALSE,பருமை
TRUE,உள்ளம்
FALSE,சாவு
FALSE,இறையிலி நிலம்
TRUE,மென்மை
FALSE,கடவுள்
FALSE,மெய்
TRUE,சூழ்ச்சி
FALSE,பெரிய தெரு
FALSE,ஆடை
TRUE,தோப்பு
FALSE,முதுமை
TRUE,ஊர்தி
TRUE,வழக்கிடுதல்
TRUE,வேடிக்கை
FALSE,விரிவு
FALSE,நுதலிய பொருள்
FALSE,வேறுபாடு
FALSE,விடுதலை
TRUE,ஆக்கம்
TRUE,விழுக்காடு
FALSE,ஒளிமணி
FALSE,அகதி
FALSE,அகோரம்
TRUE,அங்கம்
TRUE,அசமந்தம்
TRUE,அஞ்சனம்
FALSE,அதிசயம்
FALSE,அஸ்தி
TRUE,அநர்த்தம்
TRUE,அநுசரித்தல்
FALSE,அநுபோகம்
TRUE,அந்தம்
TRUE,அந்நியோந்நியம்
FALSE,அபாண்டம்
FALSE,அபிநயம்
TRUE,அப்பியாசம்
TRUE,அம்பிகை
TRUE,அர்த்தம்
TRUE,அலங்காரம்
FALSE,அவதூறு
FALSE,ஆகாசம்
FALSE,ஆசாபாசம்
FALSE,ஆசை
FALSE,ஆதாரம்
TRUE,ஆதியோடந்தமாய்
FALSE,ஆப்தம்
FALSE,ஆயுதம்
FALSE,ஆலோசனை
TRUE,இச்சை
FALSE,இதரம்
FALSE,இரகசியம்
FALSE,இராகம்
FALSE,இருதயம்
TRUE,இலக்கம்
FALSE,இலவுகிகம்
FALSE,ஈசன்
FALSE,உசிதம்
FALSE,உதாரணம்
FALSE,உபகரணம்
FALSE,உபவனம்
TRUE,உருக்குமணி
TRUE,உல்லாசம்
FALSE,யௌவநம்
FALSE,ஐச்வரியம்
FALSE,கடூரம்
TRUE,கந்தம்
FALSE,கரகோஷம்
FALSE,கலசம்
FALSE,காரியதரிசி
FALSE,கிரகம்
FALSE,கிருஷி
TRUE,குக்குடம்
FALSE,குமாரி
TRUE,கூர்மம்
FALSE,சகசம்
FALSE,சகோதரன்
TRUE,சங்கடம்
TRUE,சஞ்சலம்
TRUE,சத்தம்
TRUE,சந்திரன்
TRUE,சந்நிதானம்
TRUE,சமர்த்தன்
FALSE,சமாதானம்
TRUE,சமுத்திரம்
TRUE,சம்பிரதாயம்
FALSE,சரணாகதி
FALSE,சலசம்
TRUE,சாக்கிரதை
FALSE,சாதகம்
TRUE,சாத்துவிகம்
FALSE,சுவாமி
FALSE,சிகரம்
FALSE,சிசு
FALSE,சிநேகம்
FALSE,ஶ்ரீமத்
FALSE,சீதபேதி
FALSE,சுகந்தம்
TRUE,சுயார்ச்சிதம்
TRUE,சூக்குமம்
FALSE,சேஷம்
FALSE,சைந்யம்
FALSE,சோமன்
FALSE,ஞானம்
FALSE,ததியோதநம்
TRUE,தந்திரம்
FALSE,தரா
TRUE,தருக்கம்
FALSE,தாநம்
FALSE,தாமதம்
FALSE,தினம்
TRUE,திருட்டாந்தம்
FALSE,தீரன்
FALSE,துதி
FALSE,தூபி
TRUE,தெய்வபக்தி
TRUE,தோத்திரம்
TRUE,நந்தவனம்
FALSE,நாதம்
TRUE,நிச்சயம்
TRUE,நிபந்தனை
FALSE,நியமம்
TRUE,நிரூபித்தல்
FALSE,பகவன்
TRUE,பஞ்சபாதகன்
TRUE,பதார்த்தம்
TRUE,பந்தம்
FALSE,பரிசம்
FALSE,பலி
FALSE,பாடியம்
FALSE,பாநகம்
TRUE,பிங்கலை
TRUE,பிரகதாம்பாள்
FALSE,பிரசாரம்
FALSE,பிரதியுபகாரம்
FALSE,பிரபு
FALSE,பிரயாசை
FALSE,பிரளயாகலர்
FALSE,பிருதிவி
FALSE,புஷ்பம்
FALSE,புராதனம்
FALSE,பூதம்
TRUE,பொக்கிஷம்
TRUE,பௌத்திரி
TRUE,மண்டூகம்
FALSE,மநோகரம்
FALSE,மாதா
TRUE,மார்க்கம்
TRUE,முத்தி
FALSE,மோகம்
TRUE,யாத்திரை
TRUE,யோக்கியம்
TRUE,வகித்தல்
FALSE,வர்ணம்
TRUE,வம்சம்
TRUE,வர்க்கம்
FALSE,வாசம்
TRUE,வாந்தி பேதி
TRUE,விக்கிநம்
FALSE,விசேடம்
FALSE,விதவை
FALSE,விநாயகர்
FALSE,வியாபாரம்
FALSE,விவகாரம்
FALSE,வேஷம்
TRUE,இறுமாப்பு
TRUE,எல்லாம்
TRUE,நெருப்பு
TRUE,விரற்கடை
FALSE,செரியாமை
FALSE,பேரழகு
FALSE,அடைவு
TRUE,அம்பு
FALSE,கைகூடுதல்
TRUE,நுகர்தல்
TRUE,கூற்றுவன்
FALSE,வானொலி
TRUE,அடைக்கலம்
TRUE,மலக்காற்று
TRUE,ஆக்கம்
FALSE,வகை
FALSE,ஒலி
TRUE,மாதிருக்கும் பாதியன்
TRUE,கட்டாயம்
TRUE,துய்ப்பு
TRUE,தருக்கு
FALSE,முனிவருறையுள்
FALSE,தடை
FALSE,உரிமை
TRUE,துன்பம்
TRUE,ஆண்டு
FALSE,நலம்
TRUE,இப்பிறப்பு
FALSE,இனிமை
FALSE,மறலி
TRUE,அருவைமருத்துவம்
TRUE,கங்குல்
FALSE,வரி
FALSE,அழிவு
TRUE,கொடுக்கல் வாங்கல்
TRUE,களஞ்சியம்
FALSE,வயிறு
FALSE,தொழில்
TRUE,வருத்தம்
FALSE,எளிது
TRUE,குஞ்சி
TRUE,முதல்வன்
TRUE,விருப்பம்
TRUE,சார்பு
TRUE,மறுப்பு
FALSE,ஆழம்
FALSE,வினை
FALSE,காவி
TRUE,மேன்மை
TRUE,சிற்றூர்
FALSE,கேடு
FALSE,மணமாகாப் பெண்
TRUE,உட்பகை
TRUE,வகுப்பு
FALSE,உதவி
TRUE,அரசர்க்கரசன்
FALSE,குறியீடு
FALSE,அறிவுடைமை
FALSE,வழிவழி
TRUE,மூட்டு
FALSE,அவை
TRUE,கூட்டம்
FALSE,நேர்
FALSE,செயல்
TRUE,இனிய விளையாட்டு
FALSE,தோல்
FALSE,நரல்
TRUE,சான்று
TRUE,நிலைநிறுத்தல்
TRUE,தட்டுமுட்டுகள்
TRUE,ஓய்வு
FALSE,ஏறு
FALSE,நினைவு
TRUE,இறந்தநாட்கடன்
FALSE,அடையாளம்
TRUE,உயிர்களிடத்தன்பு
TRUE,துப்புரவு
TRUE,மூச்சு
FALSE,கனலி
TRUE,காவற்காரன்
TRUE,காலக்கணிதர்
FALSE,திருமகள்
FALSE,குருவடிவம்
TRUE,செல்வன்
TRUE,கண்ணோட்டம்
TRUE,மேற்கொள்ளல்
TRUE,திருக்கோயிற் செலவு
TRUE,நிலைநிறுத்தல்
TRUE,பார்வை
TRUE,செய்நீர்
FALSE,மேன்மை
TRUE,வருத்தம்
FALSE,பகை
FALSE,ஒளி
TRUE,திட்பம்
FALSE,கேடு
TRUE,ஒன்பது வகைத் தவசம்
TRUE,தேங்காய்
TRUE,எப்பொழுதும்
TRUE,செய்கடன்
TRUE,அடியற்றது
FALSE,நெறி
FALSE,சேறு
TRUE,மருத்துவன்
FALSE,நேயம்
TRUE,கால்வழி
TRUE,கைம்மாறு கருதா உதவி
TRUE,கட்டு
FALSE,வழி
FALSE,இளைஞர்
TRUE,அத்தன்
TRUE,பிள்ளைப்பேறு
FALSE,உறுதி
TRUE,முதன்மை
TRUE,திகைத்தல்
TRUE,வெள்ளப்பெருக்கு
TRUE,பார்ப்பான்
FALSE,சுவடி நூல்
TRUE,கான்முளை
FALSE,வழிபாடு
TRUE,வளர்பிறை
FALSE,வெறி
FALSE,பெருமை
FALSE,மனம்
TRUE,இறப்பு
FALSE,செரியாமை
TRUE,நொய்மை
TRUE,முதற்பொருள்
TRUE,உண்மை
TRUE,கருங்குரங்கு
TRUE,பாட்டை
FALSE,துணி
TRUE,காடுறை வாழ்க்கை
FALSE,பேறு
FALSE,அணிகம்
TRUE,அன்பு
FALSE,வேறுபாடு
FALSE,அகலம்
FALSE,பொருள்
TRUE,ஏற்றத்தாழ்வு
TRUE,ஒழுக்கமிலாள்
TRUE,பெருக்கம்
FALSE,தெரு
FALSE,மறையியல் நெறி
TRUE,அகந்தை
TRUE,அகோராத்திரம்
TRUE,அங்கம்
FALSE,அசரீரி
TRUE,அஞ்சனம்
FALSE,அதிசயம்
TRUE,அத்திபாரம்
FALSE,அநவரதம்
TRUE,அநுட்டானம்
FALSE,அநுபோகம்
TRUE,அந்தம்
TRUE,அந்நியோந்நியம்
FALSE,அபாண்டம்
FALSE,அபிநயம்
TRUE,அப்பியாசம்
TRUE,அம்பிகை
TRUE,அர்த்தம்
TRUE,அலங்காரம்
FALSE,அவமானம்
FALSE,ஆகாசம்
FALSE,ஆசாபாசம்
TRUE,ஆச்சரியம்
FALSE,ஆதாரம்
TRUE,ஆதியோடந்தமாய்
TRUE,ஆமோதித்தல்
FALSE,ஆரணியம்
FALSE,ஆவசியம்
TRUE,இடங்கம்
FALSE,இதரம்
FALSE,இரசம்
FALSE,இராகம்
FALSE,இருதயம்
TRUE,இலட்சம்
FALSE,இலாகா
FALSE,ஈசானம்
TRUE,உச்சந்தம்
TRUE,உதித்தல்
FALSE,உபகரணம்
FALSE,உபாசனை
FALSE,உருசி
TRUE,உல்லாசம்
FALSE,யௌவநம்
FALSE,ஐதிகம்
FALSE,கஷ்டம்
TRUE,கந்துகம்
FALSE,கருடன்
FALSE,கலாசாலை
FALSE,காரியதரிசி
FALSE,கிரகஸ்தம்
FALSE,கிருஷி
FALSE,குலசம்
TRUE,கும்பகோணம்
FALSE,கேலி
FALSE,சகடம்
FALSE,சகோதரன்
TRUE,சங்கடம்
TRUE,சஞ்சலம்
TRUE,சத்தியம்
TRUE,சந்திரன்
TRUE,சந்நியாசம்
TRUE,சமர்த்தன்
FALSE,சமாதி
FALSE,சமேதம்
TRUE,சம்பிரதாயம்
FALSE,சரணாரவிந்தம்
FALSE,சலசந்தி
TRUE,சாக்கிரதை
FALSE,சாதம்
TRUE,சாந்தம்
FALSE,சாமீப்பியம்
FALSE,சிகரம்
FALSE,சிசு
FALSE,சிநேகிதம்
FALSE,ஶ்ரீலஶ்ரீ
FALSE,சீதம்
FALSE,சுகம்
TRUE,சுயேச்சை
TRUE,சூக்குமம்
FALSE,சேஷம்
FALSE,சைலம்
FALSE,சோமன்
FALSE,ஞானம்
TRUE,தத்தம்
FALSE,தபசு
FALSE,தரா
TRUE,தருக்கம்
FALSE,தாநம்
FALSE,தாமம்
FALSE,தினம்
TRUE,திருட்டாந்தம்
TRUE,தீர்க்கதரிசி
FALSE,ஸ்துதி
FALSE,ஸ்தூபி
TRUE,தெய்வபக்தி
FALSE,நகல்
TRUE,நந்தனவனம்
FALSE,நாதம்
TRUE,நிச்சயம்
TRUE,நிபந்தனை
FALSE,நியமம்
TRUE,நிரூபித்தல்
FALSE,பகவன்
TRUE,பஞ்சாட்சரம்
TRUE,பதார்த்தம்
TRUE,பந்தம்
TRUE,பரிசுத்தம்
FALSE,பலி
FALSE,பாடியம்
FALSE,பாபமோசனம்
FALSE,பிசாசு
FALSE,பிரகஸ்பதி
TRUE,பிரசித்தி
FALSE,பிரதிவாதி
FALSE,பிரமசாரி
FALSE,பிரயாசை
FALSE,பிராகாரம்
FALSE,பிரேதம்
TRUE,புட்பராகம்
FALSE,புருடன்
FALSE,பூதம்
TRUE,பொக்கிஷ சாலை
FALSE,பௌர்ணமி
FALSE,மதம்
TRUE,மநோராச்சியம்
FALSE,மாதா
FALSE,மாலுமி
TRUE,முத்திரை
FALSE,மோகம்
TRUE,யாத்திரை
TRUE,யோக்கியதை
TRUE,வகித்தல்
FALSE,வர்ணம்
TRUE,வம்சம்
TRUE,வர்க்கம்
FALSE,வாசம்
FALSE,வாமம்
TRUE,விக்கிநம்
FALSE,விசேடம்
FALSE,விதம்
,விநாயகர் சதுர்த்தி
FALSE,வியாபாரம்
FALSE,விவசாயம்
FALSE,வேதம்
TRUE,முனைப்பு
FALSE,உலகு
FALSE,தீ
FALSE,விரலளவு
TRUE,அழுக்கு
FALSE,இயல்
TRUE,சாய்ங்காலம்
TRUE,இரண்டற்றது
FALSE,பயன்
TRUE,துவ்வல்
FALSE,குருடன்
FALSE,அயல்
FALSE,கருவியறிவு
TRUE,திருமுழுக்கு
TRUE,வளர்ச்சி
TRUE,அன்னப்புள்
TRUE,பாம்பு
TRUE,நீரொடு கொடுத்தல்
TRUE,இன்றியமையாமை
TRUE,நுகர்ச்சி
FALSE,நேர் வருகை
TRUE,வாழ்த்துரை
TRUE,மறுப்பு
TRUE,முதன்மை
TRUE,இக்கட்டு
TRUE,வாழ்நாள்
TRUE,நோயின்மை
TRUE,இப்போது
TRUE,நன்மை
TRUE,கூற்றுவன்
FALSE,தேர்
TRUE,இறைப்பணம்
TRUE,எழுத்து
TRUE,ஒடுக்கம்
TRUE,பண்டமாற்று
TRUE,சரக்கறை
TRUE,வள்ளன்மை
TRUE,கருத்து
FALSE,தடை
FALSE,சிறிது
TRUE,எங்கும் பரந்த புகழ்
FALSE,உறுதி
TRUE,குற்றம்
TRUE,மருந்துக் குடிநீர்
TRUE,கண்ணேறு
TRUE,எலும்புருக்கி நோய்
FALSE,தொழில்
FALSE,விறகு
TRUE,கோள்நிலை
FALSE,தொழில்
FALSE,சிதைவு
TRUE,புதல்வி
FALSE,சினம்
FALSE,மரபு
FALSE,துணை
TRUE,ஆற்றல்
FALSE,நினைவு
FALSE,திறமை
TRUE,பிள்ளை
TRUE,மகிழ்ச்சி
TRUE,மன்றம்
TRUE,செய்தி
FALSE,திருமுன்
FALSE,உரையாடல்
FALSE,கலைமகள்
TRUE,எல்லாம்
TRUE,பிறப்பு
FALSE,கரி
TRUE,குல ஒழுக்கம்
FALSE,கடவுள்
FALSE,வசதி
FALSE,அரியணை
TRUE,கருத்து
TRUE,படைத்தல்
TRUE,உருக்குலைவு
TRUE,அருள் ஒழுக்கம்
FALSE,அழகு
TRUE,உயிர்ப்பு
TRUE,எல்லோன்
TRUE,போர் மறவன்
TRUE,குறிப்பாளர்
FALSE,பகல் வழியளவு
TRUE,தென்முகக் கடவுள்
FALSE,பல்
TRUE,அன்பு
FALSE,வறுமை
TRUE,இப்போது
TRUE,தாழ்த்தல்
TRUE,கண்ணேறு
FALSE,சாரம்
FALSE,நாடோறும்
FALSE,துயரம்
TRUE,வெறுப்பு
FALSE,நாடு
TRUE,ஆண்மை
TRUE,இழப்பு
TRUE,வெண்ணெய்
TRUE,அழிக்கை
FALSE,அழியாமை
FALSE,முறை
FALSE,அழிவு
FALSE,முறை
TRUE,குற்றம்
FALSE,பதறுதல்
TRUE,பற்று
FALSE,தலைமுறை
FALSE,கணவன்
FALSE,கயிறு
TRUE,பாட்டை
TRUE,கற்பனை
TRUE,முன்னோர் தேட்டம்
TRUE,கருவுயிர்ப்பு
FALSE,ஆணை
TRUE,சிறப்பு
FALSE,மருளல்
FALSE,நுழைவு
TRUE,நேர்த்திக்கடன்
FALSE,பருமன்
TRUE,புதல்வி
TRUE,வணக்கம்
FALSE,பழைமை
TRUE,மயக்கம்
TRUE,மேன்மை
TRUE,துன்பம்
TRUE,சாக்காடு
FALSE,ஊனுணா
FALSE,அறிவிலான்
FALSE,விடுமுதல்
TRUE,விருப்பம்
TRUE,நலச்செய்தி
FALSE,போர்
FALSE,கூறை
TRUE,வணக்கம்
TRUE,மேன்மை
TRUE,சொற்றொடர்
TRUE,விருப்பம்
FALSE,வேறுபாடு
TRUE,பெருக்கம்
FALSE,நுதலிய பொருள்
TRUE,வேற்றுமை
TRUE,வழக்கு
FALSE,பகை
TRUE,மள்ளர்
TRUE,மருத்துவம்